Primary,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
Brinksway,11.21379634,18.51139119,21.811293,25.65594089,31.65284395,37.68831599,42.30813212,46.75863904,50.96234766,55.02125969,58.90294302,68.74035346,94.17002779,118.5684083,143.3964523,166.7116003,188.7282178,208.0290247,224.9579805,240.8205017,257.0028046,270.3272687,283.5855747,297.9535151,312.0155,325.730129,334.101924,327.9523968
Broadheath,31.25554169,51.70485716,61.06578218,71.97554754,88.93920777,106.0590819,119.2110768,131.8996702,143.9239956,155.5991004,166.7772607,194.8650862,267.2330346,336.8020486,407.7883429,474.625313,537.8881119,593.4986802,642.4371043,688.4357319,735.4240832,774.2517806,812.9616771,854.9048211,896.0226773,936.1923755,961.0405106,944.105907
Broadway,8.351038244,13.99806096,16.76335525,20.0434537,25.13854596,30.41647131,34.68632587,38.94467876,43.12773158,47.28195792,51.36945619,60.82052216,84.56034969,108.033729,132.5297373,156.235023,179.4183206,200.7062911,220.335111,239.5081137,259.6227487,277.4229525,295.759946,315.892547,336.3883068,357.2236679,372.845007,372.5484651
Buckshaw,6.847782746,11.33739803,13.39466362,15.79542683,19.53144252,23.30022543,26.19859098,28.99560246,31.64473329,34.20852027,36.66243051,42.82309804,58.71148265,73.97363813,89.52322583,104.1242146,117.9152857,130.0043788,140.606567,150.534808,160.6526963,169.0260986,177.3411118,186.3515312,195.1720805,203.7767129,209.0397295,205.2164378
Burnley,7.263950143,12.15167715,14.51605053,17.30817312,21.64038765,26.11273367,29.70583798,33.28139433,36.78135878,40.27285309,43.7317849,51.77442642,71.96378468,91.94235453,112.8537336,133.1854753,153.0873699,171.3699531,188.2351629,204.7279934,222.0237252,237.4192401,253.2616879,270.6593259,288.3865401,306.4234041,320.0036297,319.9275079
Burnley Centre,25.78655243,43.17378154,51.6272729,61.60859697,77.08524237,93.08044693,105.9577018,118.7845765,131.3530578,143.8998246,156.3396493,185.1866411,257.5206512,329.1598682,404.1951243,477.2107512,548.7311251,614.4907831,675.1991968,734.597941,796.9057049,852.4385037,909.5933383,972.3601349,1036.338189,1101.455686,1150.575186,1150.597162
Burnley North,6.182391623,10.34843453,12.37086987,14.75893652,18.46250596,22.28888824,25.36749742,28.43317354,31.43618555,34.43339242,37.40433923,44.29924506,61.59396193,78.71826482,96.65070871,114.0962133,131.1810276,146.8855751,161.3804836,175.5605169,190.433781,203.6848321,217.3222283,232.2985719,247.5623573,263.0964443,274.8076778,274.7919945
Burrow Beck,12.10423345,20.2872374,24.29168306,29.04124427,36.41963841,44.06227493,50.24382908,56.40828419,62.46306595,68.47695948,74.39588721,88.08350921,122.4643494,156.460158,191.9402148,226.2794591,259.8618073,290.6975614,319.1285522,346.8990445,376.0317288,401.8213696,428.3856373,457.551791,487.2451375,517.4316271,540.0668926,539.6458145
Burscough Bridge,12.81944025,21.40257278,25.51590331,30.37811092,37.94543042,45.7393776,51.97897808,58.17179522,64.22070946,70.21521526,76.10911618,89.92548332,124.7833493,159.140857,194.929516,229.5074334,263.2339548,294.1134511,322.532964,350.268788,379.3601154,404.9096308,431.2514994,460.1657875,489.5614811,519.4040038,541.6254528,540.7117192
Bury Town Centre,18.80410422,31.48591875,37.6512326,44.93882093,56.24666177,67.95588777,77.40761793,86.82354012,96.06179832,105.3079075,114.5077287,135.7469373,188.9437557,241.7674778,297.2153762,351.298885,404.4072979,453.3764139,498.7435304,543.2511777,590.0209406,631.8543695,674.998693,722.4116231,770.8342611,820.2161288,857.783593,858.7901076
Campbell St,9.36086112,15.6238792,18.61501955,22.14801377,27.64580635,33.30770395,37.83265477,42.32259616,46.70476392,51.0737655,55.39473009,65.50375212,90.95465883,116.0948621,142.3785218,167.9022091,192.859187,215.758788,236.8741344,257.5237448,279.1887801,298.3883414,318.1702042,339.8962187,362.0265016,384.5364895,401.4472771,401.2273139
Cannon St,21.26084954,35.61440543,42.62465734,50.93319026,63.84385973,77.23593145,88.09749863,98.97503202,109.7052113,120.4401628,131.0836128,155.5013292,216.5994078,277.2530194,340.7840406,402.5217412,463.0255599,518.710658,570.161017,620.4836624,673.2552936,720.4651736,769.0178462,822.3469162,876.7338048,932.1185443,973.9945444,974.3202891
Capontree,12.8005543,21.39077309,25.53799118,30.42558434,38.00412509,45.81089854,52.056327,58.24141175,64.26847094,70.26510597,76.1700491,90.00573133,124.8739366,159.2339122,195.0626536,229.7174819,263.4716169,294.2914571,322.5575017,350.0647234,378.8278715,404.1857469,430.2014448,458.7309917,487.6841116,517.0234656,538.7216367,537.3770075
Carleton,5.344909727,8.910275309,10.61558566,12.61661545,15.72006062,18.90611807,21.43341355,23.92681406,26.34382881,28.73646161,31.0884648,36.66083484,50.76029552,64.60816204,79.00491832,92.87833796,106.3425643,118.5861656,129.7675838,140.6103197,151.9189742,161.7896793,171.8977169,182.9661903,194.1568044,205.4531547,213.6699112,212.7270683
Carlisle North,8.405924242,14.04698686,16.77040026,19.98000641,24.95671585,30.08330214,34.18457754,38.24622617,42.20410189,46.14199852,50.01968252,59.10535912,82.00276535,104.5664251,128.0946004,150.8518853,173.0176991,193.2566071,211.8184775,229.8820407,248.7703512,265.4224722,282.506575,301.2414832,320.2545452,339.5212411,353.7700914,352.8870944
Carr St,10.23140741,17.21813312,20.68843902,24.80456611,31.18392731,37.83115032,43.26554258,48.72122751,54.11662713,59.54080349,64.95492363,77.24359839,107.8426432,138.359215,170.4840284,201.9097128,232.8687274,261.5169959,288.1266741,314.2428142,341.6787098,366.5485227,392.1429397,420.2876978,449.0938341,478.5334533,501.1451934,502.4221184
Castleton,7.910455025,13.26083956,15.86785856,18.95700606,23.75484567,28.72940858,32.75789236,36.77835562,40.73068639,44.69060486,48.62942716,57.68690183,80.34805791,102.8600785,126.5053506,149.5903759,172.2774636,193.2147063,212.6230059,231.6712216,251.6916081,269.6668493,288.1999656,308.5753367,329.4030587,350.6624762,366.8909275,367.4921413
Catterall Waterworks,2.191659059,3.664058014,4.371805337,5.20945649,6.514222756,7.863223598,8.947882641,10.02741433,11.08456765,12.13855709,13.18366182,15.60972536,21.70044708,27.72698446,34.03185309,40.15522406,46.1400691,51.6301965,56.68517415,61.62139337,66.79174983,71.41163321,76.15559,81.36724962,86.67825501,92.08289371,96.14933922,96.11454996
Cecil St,24.65488955,41.00817322,48.69608414,57.77666087,71.94376509,86.49284634,98.07368569,109.5433095,120.7168311,131.8372925,142.8316858,168.7259462,234.0698593,298.5052307,365.7675655,430.9441386,494.5416753,552.7101171,606.167274,658.2663635,712.8162709,761.1850062,810.8608565,865.404974,920.888451,977.2481461,1019.302627,1017.838397
Central Manchester,14.81302164,24.66055002,29.33156682,34.83017191,43.38475125,52.15347471,59.10929012,65.98243221,72.66451815,79.77493766,86.8247501,102.9981076,143.467128,183.6417506,225.7222588,266.6149403,306.6903458,343.5740159,377.6527575,410.9845448,445.9384464,477.2084575,509.3678829,544.6910105,580.7147965,617.3995206,645.1365746,645.3523354
Chadderton,8.776962498,14.51201529,17.12878762,20.18082195,24.93424194,29.73106569,33.41740216,36.98326991,40.3688404,43.64951191,46.79751959,54.68765376,75.0277471,94.59141198,114.5458664,133.3322196,151.1166117,166.7535301,180.5055695,193.4113938,206.5772579,217.520956,228.4038959,240.1982703,251.763998,263.0666608,270.067185,265.328158
Chamberhall,20.15702142,33.75173715,40.36081521,48.17331044,60.29590191,72.84896539,82.98221148,93.07735513,102.9822478,112.8956617,122.7592835,145.5299277,202.5619235,259.1938163,318.6392134,376.6222732,433.5601713,486.0605443,534.6992145,582.416391,632.5588104,677.411344,723.6689878,774.5036276,826.4214402,879.3683488,919.6494881,920.7332173
Chapel Wharf,6.241666904,10.49890432,12.60985056,15.11345002,18.99466799,23.03700799,26.3391495,29.65342071,32.93024348,36.22294837,39.50737166,46.97007591,65.56140323,84.09411433,103.5938087,122.6566455,141.4267589,158.7866857,174.9030152,190.7151561,207.3234904,222.3594105,237.832421,254.8453576,272.2521435,290.0357003,303.6745751,304.3827866
Chassen Rd,11.6779595,19.31840547,22.81591335,26.89211204,33.23021806,39.62669006,44.54064947,49.28146891,53.77409894,58.13625023,62.31272887,72.80713952,99.84586368,125.8388263,152.3613252,177.3335186,200.9702999,221.7479901,240.0327775,257.2191733,274.775358,289.2824903,303.7456088,319.4167605,334.7795613,349.7881032,359.0720734,352.7448237
Chatsworth St,19.50419164,32.59056561,38.946091,46.40552633,57.94867734,69.82881882,79.33274723,88.75226134,97.92016567,107.047867,116.043098,137.1301007,190.259417,242.6197214,297.2424489,350.1001411,401.6022207,448.6374923,491.7861611,533.7545119,577.6262441,616.202317,655.7699133,699.1220132,743.0670982,787.5436624,820.3237401,817.9729276
Cheadle Heath,6.886571097,11.49867897,13.70629526,16.31283906,20.36725011,24.54605005,27.89544267,31.21672299,34.45678489,37.7354694,40.98639687,48.53893856,67.49350432,86.27538477,105.9560685,125.1200146,143.9059208,161.1971618,177.1906895,192.8666751,209.3379898,224.0128368,239.1502764,255.7846451,272.7606713,290.0606047,303.1699286,303.3550114
Cheadle Hulme,11.43759362,18.87243305,22.22654466,26.13213264,32.22481655,38.35036228,43.0294287,47.53092767,51.77617858,55.89675653,59.83673249,69.82592314,95.65130344,120.4258266,145.6332867,169.3007054,191.6459082,211.2299163,228.402392,244.489023,260.8971265,274.4009526,287.8345717,302.3911411,316.6336336,330.5199275,338.9814767,332.7081297
Cheetham Hill,16.66990672,27.61384385,32.66714931,38.56790837,47.74875028,57.04111079,64.23194971,71.21776827,77.88158265,84.34596777,90.55074266,105.9412522,145.4976421,183.5949144,222.4334502,258.9409414,293.4905759,323.8584717,350.5387114,375.5267694,400.9832616,422.2068873,443.2564097,466.0610434,488.4077048,510.2295304,523.6942584,514.3884583
Chester Rd T11 & T12,6.230399617,10.43950206,12.49044837,14.91663052,18.67930104,22.57744774,25.72665679,28.86240895,31.93955633,35.02649298,38.08990849,45.16301164,62.8651229,80.43831897,98.89915517,116.9182238,134.6183045,150.9466788,166.0888416,180.9662082,196.6157847,210.5889643,225.0231353,240.8873917,257.0957689,273.6316083,286.2326597,286.6364563
