Primary,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
Chester Rd T13,28.3681966,34.88901123,42.17647173,50.18799026,58.70635875,59.74823875,67.18640626,98.07962723,129.797593,161.975772,194.0036811,227.2373591,262.8289804,303.0501697,341.9906954,381.4596598,423.1058465,466.3047689,511.3263809,558.20508,607.9678965,652.7701319,673.7139111,694.5884261,715.3944431,736.1308472,756.7875207,777.3638389
Chorley South,93.65054201,128.5731723,168.8576618,215.6404428,266.7164983,269.9833544,322.7414829,543.7325025,767.1150505,990.113728,1207.398424,1431.942363,1671.024537,1936.89449,2210.308428,2475.790604,2742.501409,3034.998242,3334.47832,3639.298195,3965.365902,4292.572997,4432.453106,4572.325646,4712.19102,4852.047507,4991.883046,5131.696954
Chorlton,62.12732671,92.95382383,127.6580857,167.1999544,210.1426796,211.1103025,213.6383581,226.3381396,238.8240973,251.048042,262.6463651,274.2718692,286.6180224,300.4377288,313.6813187,325.2011268,335.8734294,354.0398577,372.0482866,390.0901505,412.0514382,434.5895073,447.5988065,460.54712,473.4345507,486.2610911,499.0259295,511.7292915
Church,16.38625629,23.55221189,31.76633891,41.3808471,51.96960225,52.63354627,58.45583291,82.47803091,107.353581,133.1252299,159.438412,186.7334854,216.3116268,249.9478257,286.7465642,323.928274,360.9040957,405.5931,450.6677436,498.1649622,548.3339171,599.500836,626.0340343,652.5658939,679.0965288,705.6258232,732.1525144,758.6765519
Circle Sq,65.62908234,64.90693467,65.35061149,65.75814866,65.74198006,64.90207031,65.5647101,71.78606186,78.07251069,84.34618108,90.20833281,96.1313648,101.9230458,109.0395494,115.25255,121.2250534,128.3847754,135.521787,142.7711388,150.1979966,157.8599087,163.7909726,165.9391822,168.1250531,170.3491032,172.6034855,174.8401371,177.0554645
Clarendon Rd,44.18393586,60.92797003,79.76890805,100.9148906,123.8798573,124.2728093,137.0303433,191.9574394,245.4410934,298.4501761,348.657506,398.5703919,452.3423263,510.9894913,570.9481564,628.6871142,688.0290981,770.1788526,853.3202939,938.0517588,1028.040129,1117.987184,1165.907766,1213.821597,1261.72865,1309.628648,1357.520046,1405.402874
Claughton,8.504828774,13.40991059,20.18201141,28.65580076,37.96445159,38.29107526,42.00925355,57.6768198,73.61928123,89.53857609,104.8853744,120.402708,137.0683876,155.6386849,174.4464729,192.5206883,209.8179764,236.7778729,263.4914316,289.8384844,323.4773942,357.9464303,379.2769701,400.6059442,421.9331456,443.2582331,464.580018,485.8987658
Cleveleys,94.22619278,129.1242178,166.4403807,207.1718882,250.7620071,252.7534061,256.6008152,273.1986097,289.8588694,306.463285,322.813237,339.5320521,357.5444253,377.4330788,396.4974504,413.590805,439.1816455,502.219887,565.2939729,628.8804606,697.4988375,767.2045666,823.2918037,879.3140072,935.2713709,991.163657,1046.988589,1102.74629
Clifton Junction,54.33299569,69.24525477,85.3182286,102.9389855,121.602187,122.0220895,131.1916662,171.1542119,210.8173523,249.9065537,287.7221501,326.1429186,366.8443684,412.4742536,458.2989522,502.316364,547.6110913,603.8192346,660.9789927,718.9392005,780.5792076,841.9091072,871.7820589,901.6109897,931.3961634,961.1369575,990.8285363,1020.470678
Clover Hill,26.22724321,38.73554626,53.19920047,70.35817192,89.34977665,90.43815496,98.36911952,131.248709,165.5063332,200.1722956,235.0677946,270.5555603,308.7783337,351.7730407,395.6218562,438.0836736,482.6536591,542.3461408,602.930879,665.0855651,729.6289263,795.9437583,832.0736997,868.1969098,904.3134151,940.4231167,976.5252198,1012.619728
Cog Lane,61.78750426,81.47184309,103.4610417,128.7903752,156.2391295,157.5184834,174.472098,246.6003966,319.2228817,391.1272137,462.8874615,534.7904431,611.1147436,697.931179,785.4369892,871.0675335,961.3380181,1078.76139,1199.117345,1320.013407,1447.324977,1576.670857,1644.643605,1712.576505,1780.469693,1848.322866,1916.133641,1983.901954
Coniston,7.122147349,11.24988897,17.01376081,24.24339623,32.18478881,32.40767252,34.34259108,42.48707935,50.47616885,58.26905536,65.79965287,73.40317901,81.3341965,90.15641601,99.24273319,107.9610997,116.3643666,133.4856088,150.307129,166.7920591,189.5702593,212.9808819,229.9732091,246.9641737,263.9535883,280.9410718,297.9251249,314.9059548
Copse Rd,97.28067932,133.7028405,175.0314342,222.3597268,274.1482113,276.6136654,298.8342257,393.2100443,487.9267051,582.4394531,675.7781245,771.2621585,874.2603997,987.9584509,1101.921934,1212.934203,1330.007935,1477.585761,1626.025393,1777.392229,1936.34429,2093.7853,2175.687115,2257.547414,2339.366472,2421.143454,2502.871952,2584.551684
Cox Green,47.46802233,62.7991564,80.00971234,99.60007144,120.8605962,121.5975087,127.6518304,153.4121172,179.0961618,205.1287737,230.3379179,256.2673807,284.1931402,315.5382874,348.0391385,378.8263817,412.5352947,465.4632,519.2962133,573.9613389,634.2781507,696.0629298,735.1292704,774.1825451,813.222746,852.2496145,891.2616703,930.2590557
Craggs Row & Bushell St,90.70471416,117.2603283,148.0048618,183.6590976,222.4816996,223.1073701,234.9791408,287.7696067,340.6722636,392.5358189,442.0362244,491.8543886,544.6500635,603.7720652,659.8546168,712.8555131,766.9483819,832.13743,898.2049822,965.3868747,1036.990106,1102.994836,1133.859959,1164.73203,1195.611164,1226.495262,1257.371349,1288.238558
Crown Lane,78.83940545,107.0344085,138.8473843,175.2267208,214.7701222,216.1417324,234.2418815,311.7889716,389.6869469,468.855561,545.9759789,626.0664324,711.9710167,809.0767633,910.3891676,1007.194453,1109.1784,1241.971993,1378.301531,1517.396399,1666.421995,1818.297445,1900.775699,1982.969174,2064.878058,2146.501909,2227.837156,2308.884007
Culcheth,15.88591899,23.90254799,34.50143778,47.60420742,62.10708008,62.93360193,70.02037722,99.29504763,129.9129489,161.5147031,193.5630859,227.4903008,263.8974066,305.5356332,349.3985358,393.019561,436.0795042,491.6139031,548.1984338,605.5425186,673.1282139,743.4081215,783.7731579,824.1311051,864.481755,904.8247057,945.1583586,985.4830828
Cutacre,0.04922028,0.0648968,0.081914058,0.100940183,0.121540813,0.122230607,0.122227106,0.122227169,0.122231036,0.122222111,0.122183758,0.122137784,0.122075348,0.121993562,0.121322929,0.119967952,0.136802252,0.211939747,0.286940055,0.361875535,0.438497369,0.515606601,0.592672549,0.669695266,0.746674773,0.823611079,0.900504202,0.977354284
Deansgate,6.232335256,6.349983466,6.625237689,6.956529594,7.287435325,7.216321256,7.417551607,8.60986924,9.798560575,10.97498941,12.0862613,13.20471058,14.34989594,15.6861655,16.86458493,18.01313808,19.31465596,20.59924223,21.90411152,23.22989919,24.60285294,25.66064156,26.0556434,26.45373263,26.85495144,27.25865348,27.66087749,28.06132811
Denton East,69.07804452,96.14451073,125.3683249,157.4350404,191.5420114,192.9784311,197.5885648,217.8205807,238.8778947,260.2090565,281.6078954,303.8468256,327.8574432,355.4763917,383.1598616,409.6805087,442.3972446,503.3572679,565.6493685,628.660413,695.9841368,763.9325956,812.9552108,861.7961186,910.4555391,958.9334826,1007.228883,1055.341951
Denton West,58.73091864,81.12110109,106.1730636,134.738605,165.6969241,166.6661703,178.7713382,230.7191004,283.2422992,335.683338,387.1037525,439.7055509,496.1423523,560.1135776,625.057351,687.5813405,752.3772689,834.9518274,919.6315805,1005.612755,1096.614323,1188.565638,1236.319763,1284.040745,1331.728737,1379.383452,1427.002403,1474.585551
Dickinson St T11 & T12,84.89268748,83.63949543,83.8916284,84.07767858,83.69773191,82.58729826,83.19140449,90.1618218,97.23432178,104.3099751,110.8978779,117.5612396,123.9825243,132.0032931,138.9348002,145.5963619,153.756749,161.770355,169.9040998,178.2562325,186.8438879,193.3563064,195.6198545,197.9333232,200.2973936,202.701741,205.0831298,207.4368326
Dickinson St T13,66.66415661,65.5369945,65.56614233,65.52072244,65.01804022,64.05942827,64.44408154,69.79353999,75.20690548,80.60728756,85.61438552,90.79318603,95.78526985,102.0187127,107.4140778,112.5951353,118.9311978,125.1584509,131.4809048,137.9735241,144.6480591,149.7207499,151.4815735,153.2810979,155.1198513,156.9898291,158.8420064,160.6727131
Didsbury,138.5195583,193.552723,254.1950771,322.1123036,395.3727633,397.7323445,403.5834806,430.4396251,456.9359,482.9664454,507.7719234,532.7011513,559.1819414,588.8025395,616.6573899,641.037834,666.5091251,712.833241,759.2217123,805.8704219,860.0970008,914.8081251,950.1475725,985.4349506,1020.670375,1055.853619,1090.982602,1126.057573
Dodgson Rd,45.17312232,57.61651416,71.64799923,87.71936563,105.0567965,105.3191337,112.0015669,141.1663855,170.3622001,199.0024606,226.3923281,253.978411,283.2771367,315.9839068,348.2470503,378.4756499,410.4349437,455.1415712,500.3329813,546.1440935,594.3328465,641.6545503,667.30922,692.9639368,718.6187544,744.272783,769.9205445,795.5616836
Douglas St,39.34228284,50.91124781,63.79110636,78.41972307,94.23872436,94.59965604,98.44449401,115.368216,132.3224014,148.9467624,164.8275022,180.8165042,197.7723865,216.7349641,235.038147,252.0118796,270.1852538,296.7952387,323.6652789,350.8972262,379.992116,408.3007543,424.4678907,440.635793,456.8045113,472.9733407,489.1379201,505.2979584
Droylsden East,89.53555664,123.4192155,160.1077071,200.7532037,244.283106,246.5080652,264.1866092,339.1751587,417.0705645,495.9483001,575.0990353,657.2864284,745.9681919,847.935315,951.8854152,1053.956437,1163.874065,1311.923922,1465.175737,1621.198492,1785.113352,1950.329722,2045.379115,2140.087952,2234.456869,2328.485435,2422.16809,2515.504808
Dukinfield,41.93899554,55.46758482,70.37698518,87.33339937,105.6975529,107.147287,123.2376766,190.36467,260.3872423,331.5569809,403.2901122,478.0240505,558.8441128,651.9991871,747.3391712,842.180719,938.0122177,1042.386694,1152.085804,1264.797432,1382.918108,1501.370499,1556.759781,1612.143006,1667.520677,1722.89211,1778.250954,1833.596785
Dumers Lane,28.21041312,38.50818384,49.83579631,62.72140721,76.75934366,77.74093423,87.18068862,126.3784155,166.9445726,208.3719265,250.4181198,294.3987418,341.9723804,396.8598089,453.779451,510.434082,568.2752385,634.2393082,702.9756764,773.5263718,848.2649709,925.1160785,962.9627144,1000.809739,1038.657299,1076.505223,1114.351828,1152.197038
Dumplington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastlands,180.914106,185.2625916,193.1874743,201.9181632,210.125133,207.8705633,214.8064483,254.3595203,293.592959,332.260861,368.7743488,405.4274209,443.1423708,486.724823,526.9233722,565.2950568,607.0603559,651.9323239,697.3495414,743.2670415,791.3709672,832.8225976,849.080825,865.3595983,881.65974,897.9632596,914.1619945,930.2481358
Easton,7.924266776,12.02195059,17.96779145,25.55818229,33.87127397,34.03007298,34.42372896,36.24839395,37.98643754,39.64191624,41.17889902,42.69124764,44.20922438,45.91253556,47.59973455,49.0852055,50.22473776,61.94869524,72.96233426,83.13735518,100.8316743,118.9854839,135.8867489,152.7837037,169.6760364,186.5632491,203.4437218,220.3177048
Egremont,35.35381429,53.99983512,78.5847033,108.6569309,140.92873,139.8836364,149.385562,192.7637163,232.3612305,268.1680787,300.0753634,330.2913423,360.7732329,393.3199449,424.9186681,453.4505714,478.793186,534.4583871,587.1307749,637.2114946,709.985971,782.3067123,830.1038124,877.7339236,925.1962443,972.4898612,1019.612647,1066.565643
Embleton,52.01771897,67.61590854,88.50584032,113.9654241,141.6099497,140.9630594,155.8444865,222.3471381,285.5970092,344.3687894,400.5010065,455.4198449,512.2948538,576.139569,637.8166086,696.349733,753.4318679,834.0595459,914.269363,993.5408467,1090.038502,1186.049066,1239.426631,1292.796861,1346.158973,1399.511112,1452.845699,1506.16307
Exchange St,36.86462755,52.3344702,69.92665104,89.78915095,111.4676726,111.8942068,121.4850136,163.0186341,203.4223185,243.4955872,281.4031432,319.0501862,359.6188388,403.8829348,448.728001,491.9798788,534.9773335,589.9396936,645.7073096,702.7282564,763.495873,823.4133034,852.4599525,881.5029739,910.5423608,939.5778475,968.6078045,997.6322026
Failsworth,47.54593493,63.94363634,82.26490244,103.0809828,125.7968412,127.6718546,142.4666194,204.1243486,268.1862089,333.7925584,399.8044664,469.1675111,544.5349435,629.3284267,717.6728647,805.3301385,897.2243041,1011.078312,1127.268854,1246.521909,1372.350108,1500.538425,1568.804141,1637.061104,1705.309606,1773.549261,1841.776433,1909.990932
Fallowfield,152.6076079,199.5886595,250.4176163,305.4215158,361.8577493,353.5440291,353.5992383,387.8646782,418.9838783,446.8579641,470.3760256,507.0001081,545.6852732,589.0751536,629.635893,667.1479872,706.2027242,759.0039835,812.0279806,865.2504251,924.1256976,979.3403983,1008.298069,1037.10264,1065.754447,1094.251758,1122.5827,1150.74685
Farnworth,69.54457671,93.2818563,119.2979321,148.4098795,179.8194721,181.0033714,192.0257314,239.6592032,287.5062911,336.3407189,383.8998668,433.3615649,486.4689816,546.6643367,609.0006428,668.3246167,732.8757574,819.1252935,907.9726178,998.9728144,1094.198636,1190.325573,1244.468193,1298.422902,1352.189977,1405.769146,1459.157475,1512.354951
Feniscowles,12.24745347,15.65791119,19.43414468,23.63124535,28.20412612,28.19755186,32.59872824,51.55521403,69.99913933,88.29017342,105.6096689,122.8159515,141.3643426,161.5918495,182.3544946,202.4002241,223.252959,251.5054896,280.1709967,309.4377029,339.7558049,370.0523884,385.7406272,401.4264906,417.1099946,432.7910177,448.4687938,464.1432728
Ferodo,23.83357153,36.42907008,52.38827411,71.95433239,93.58841297,94.88553491,115.9301116,203.5091523,292.8968957,382.8643361,470.1727893,560.6786597,656.9174219,764.5623658,876.5046322,985.2327809,1091.897499,1213.754586,1338.398323,1463.555136,1602.901608,1745.909757,1811.970977,1878.030862,1944.089183,2010.145362,2076.196851,2142.243964
Flat Lane,10.42414153,16.10526727,23.64306221,32.9563596,43.07715025,43.3289177,47.9134975,67.47859036,86.93922088,105.9088025,124.087839,142.3893471,161.731976,183.0379891,204.3609796,225.0253133,244.7105013,273.9748387,302.6691203,331.1327929,366.644287,402.8724311,423.9210168,444.9669197,466.009938,487.049627,508.0841797,529.11379
Frederick Rd,194.2480142,225.7966284,261.1763333,299.9636359,340.6488985,340.3268569,372.8397056,517.8995215,661.5126993,802.6188625,938.547804,1076.25182,1221.088105,1383.955283,1543.414532,1698.242013,1855.395203,2023.498223,2194.771946,2368.523465,2551.492747,2723.605994,2791.101912,2858.357048,2925.373345,2992.141959,3058.602457,3124.750861
Fusehill,57.28224178,77.2876892,100.6296708,128.0780466,157.9321093,157.8690284,170.3446463,224.9854029,276.9581246,326.4187636,372.5023492,417.7694606,463.6187622,514.4759441,563.6562858,609.1567689,654.3820797,708.1763433,763.0863297,816.4985952,874.9518737,932.9392865,956.395397,979.8516547,1003.307784,1026.762959,1050.213469,1073.65923
Gale,49.43877802,67.04466088,86.66917463,108.7764057,132.7811354,134.7562503,146.8117464,196.6171164,248.5944147,301.8889496,355.3271405,410.798289,470.7717866,538.4913741,607.9482177,676.6102196,749.4273622,841.8717232,936.7697921,1033.955382,1137.026269,1239.929851,1296.678487,1353.408727,1410.120972,1466.814613,1523.48417,1580.129345
Garstang,50.46820323,74.44495781,104.8308526,141.5652171,181.9625118,183.8683997,221.8783617,382.380881,543.5414147,704.4044633,863.4157886,1026.169238,1201.974867,1395.897147,1595.900188,1791.099167,1979.8379,2197.593131,2415.456572,2636.555116,2882.946896,3135.150556,3249.829049,3364.459781,3479.042451,3593.575614,3708.051769,3822.471302
Gatley,31.79160142,42.85784368,54.74439279,67.72048611,81.4820362,82.12384325,84.21650123,93.15585335,102.2995889,111.5724424,120.7244034,130.1805997,140.4353418,151.9362315,163.4965225,174.4260845,188.0713766,214.2479322,240.8853768,267.9801075,296.9351347,326.4180536,347.7799575,369.1215262,390.4428112,411.7437952,433.0241301,454.2838808
Gidlow,90.4310113,117.7380951,148.052378,182.4741036,219.7381935,221.0195142,239.5697228,318.4990531,397.2984199,475.4102507,551.5360795,629.9306906,713.2406756,807.2109765,903.3073985,997.002781,1095.414679,1219.098722,1346.542056,1476.323958,1612.5371,1750.023534,1821.523223,1893.014645,1964.498204,2035.972869,2107.430722,2178.871292
Gillsrow,26.91856426,43.90418903,68.59166121,99.97570308,134.3837421,135.1595156,137.4074445,147.4508913,157.1443919,166.3749357,175.1513006,183.7558807,192.814985,202.7590522,212.4521736,221.489996,229.2321218,280.2280613,328.1978708,372.9749455,448.5175911,525.5815196,595.8221106,666.0460679,736.2522872,806.439227,876.6023224,946.7428115
Glaxo,0.737270886,0.983892202,1.258656006,1.570998696,1.913709693,1.926011106,2.230447793,3.512959778,4.771375793,5.999104477,7.186068549,8.384342418,9.636032132,11.02608699,12.45538648,13.82996167,15.30813314,17.16703572,19.07731883,21.03826275,23.02879484,25.06992943,26.09920618,27.12848613,28.15777019,29.1870529,30.21629827,31.2455043
Glossop,56.6273967,79.49180284,105.4059469,135.3631978,168.2447762,170.2966866,192.4327657,284.3345927,378.1490986,472.5449944,564.0471327,658.8930422,759.5831874,872.3175307,987.8713567,1100.03862,1214.727694,1345.589175,1480.181288,1616.212868,1759.903487,1904.499014,1971.314997,2038.134504,2104.957883,2171.784021,2238.60463,2305.419206
Golborne T11 & T12,85.71150753,112.0480475,141.2524274,174.5498092,210.5038913,211.4904493,252.9807758,428.8421039,604.4171986,778.5340376,948.2814678,1123.170056,1309.23637,1518.901428,1736.550756,1949.614549,2166.797189,2418.399371,2678.710672,2944.298116,3220.319544,3502.451195,3633.056194,3763.646704,3894.222955,4024.784387,4155.326742,4285.849774
Gowhole,37.70422187,55.54905135,77.50297393,103.7480006,132.455768,133.6163772,142.4160769,179.0288528,216.3771714,253.9221577,290.4096536,328.1534815,368.3183762,413.3092915,459.6555146,504.4607208,552.6879057,632.7605908,713.3249841,793.4916598,887.5978173,983.530731,1047.527671,1111.52067,1175.509418,1239.493353,1303.47035,1367.4409
Grane Rd & Prinny Hill,16.92332589,23.47675126,30.88948434,39.39963513,48.75988046,49.36097715,52.45955733,65.28735479,78.69256565,92.44113622,106.2358415,120.47378,135.8958557,153.1856476,170.8913332,188.4620174,208.0825358,237.0617579,266.7093502,296.8037371,328.9690832,361.3464325,381.4977653,401.6455425,421.7898113,441.9304999,462.0669521,482.1991572
Grange,27.25554038,39.98829743,56.91885512,77.7364977,100.5880188,101.2284153,111.8511952,156.6775173,200.6555329,243.5552324,285.0144346,326.8653917,370.5574747,419.1227602,468.8208373,516.7769344,563.9917982,631.1341887,698.6500441,766.4008791,849.0599218,933.4326833,983.1285096,1032.820829,1082.509189,1132.192768,1181.868545,1231.53707
Great Harwood,20.84597954,31.30233287,43.17847656,56.90384907,71.92866014,72.64447702,78.15589481,101.1778544,124.9400583,149.4762083,174.4371823,200.2523169,228.1552721,259.8310002,294.3218373,328.9674161,363.8667929,408.4469033,453.2252618,500.1415296,549.7474711,600.1417043,627.3611466,654.4916418,681.5333194,708.4860628,735.3485032,762.1206077
Green Lane (Altrincham),91.32057782,128.0209414,167.5077885,210.683378,256.8139622,259.2507709,266.7062584,298.1266098,330.5308832,363.5246849,396.4923856,430.8367922,467.9047309,509.7143066,551.681206,592.3236998,638.7174568,714.6041538,792.3163593,872.0885998,959.2799051,1047.173439,1105.877625,1164.535301,1223.14668,1281.711587,1340.227957,1398.6959
Green Lane (Hazel Grove),88.27373786,119.5538815,153.9986035,192.6805914,234.7160304,237.4413877,256.2748776,334.6653379,416.140401,499.899282,583.7351032,671.2710492,766.8408445,874.536303,984.4698769,1093.349028,1209.314422,1357.455022,1511.172538,1670.299379,1837.538986,2006.437738,2100.519586,2194.58324,2288.629171,2382.656797,2476.660449,2570.639882
Green St T11,44.45848412,57.21130202,71.51377631,87.758681,105.3488094,105.993772,114.2324802,149.5270122,184.7708575,219.7038379,253.7231393,288.7578254,325.8995684,367.8917051,410.0295288,451.3421819,493.4565299,540.2595076,588.7848627,638.3772503,690.6730509,741.8529669,765.1650294,788.4785526,811.7939244,835.1101225,858.4193078,881.7209392
Green St T12 & T13,93.83186328,117.2512007,142.8836894,171.5235191,202.1989776,203.3955239,215.8918941,269.2893557,322.6093705,375.4551801,426.9200494,479.9208538,536.1290584,599.609725,663.4709019,725.6352723,792.4199635,879.1356915,968.4771335,1059.45037,1155.139739,1250.242066,1302.265036,1354.283909,1406.299274,1458.309651,1510.303685,1562.28065
Greenfield,38.38292754,55.99428845,76.05694506,99.01333675,124.1747075,126.179869,138.7148021,190.60452,244.7906951,300.5050539,356.7987319,415.884465,480.1454191,552.5114541,627.4087754,702.0594199,778.7125184,869.800454,962.8250436,1058.447175,1161.201457,1264.873255,1318.698712,1372.521328,1426.341228,1480.158147,1533.969848,1587.776315
Greenhill,69.57255616,93.36027436,120.1478944,150.6426472,184.0191141,187.2750099,210.3550054,305.9832799,405.5245706,507.5545086,610.3252368,717.888695,834.4814585,965.584272,1100.378084,1234.685403,1374.506728,1538.743981,1706.269318,1878.232501,2059.268536,2239.731386,2330.878238,2421.729105,2512.284936,2602.544529,2692.496365,2782.139781
Griffin,70.45021678,96.62021964,127.2835482,162.4106795,200.713021,201.3149537,211.057484,254.8156254,297.2141554,339.1671747,378.6174234,417.6443375,459.5528911,505.2840034,550.1277685,593.223855,637.8101425,704.8670774,772.1067936,840.0084807,916.3357275,989.7949674,1033.1449,1076.350181,1119.410756,1162.325609,1205.088799,1247.7003
Hadfield,38.85166878,52.75908128,68.27162138,85.98924317,105.2666424,106.1247494,111.2163808,132.3719426,153.9991704,175.7768627,196.9536884,218.9122284,242.2849992,268.454656,295.4159194,321.1886057,350.7564606,397.0347255,444.1570393,491.6610121,541.8193146,593.2124971,625.8625479,658.5100747,691.1551052,723.797569,756.4368822,789.0730828
Hall Cross,56.15901123,80.43604454,109.0828255,142.6238437,179.5587332,182.0212889,215.2604056,354.5404069,494.9699069,635.2394172,772.5830773,912.5355331,1061.83304,1227.826981,1398.433568,1564.245885,1728.239052,1917.284939,2109.282124,2305.24336,2517.014341,2730.896962,2827.240308,2923.574426,3019.899244,3116.214016,3212.514538,3308.800883
Handforth,95.30708221,127.0188309,161.3789877,198.9142471,239.1260285,241.5622656,261.9481469,348.0356087,435.3224513,522.3394348,607.6938283,694.7947668,787.7577818,892.8518542,997.7397303,1100.92544,1206.461321,1329.98153,1458.663256,1590.809209,1732.326296,1871.694328,1939.471976,2007.231379,2074.973023,2142.69578,2210.390813,2278.0576
Hanging Bridge,22.02156428,32.20700433,45.11803335,60.67882463,77.56045116,77.31521857,91.04475051,150.5830917,208.5387891,264.4893657,317.4202439,369.8914531,426.0270372,488.3291453,550.9493695,611.0380368,668.8047736,739.383164,812.0470207,884.8502177,968.5599807,1052.535417,1091.439631,1130.33596,1169.224143,1208.103735,1246.973155,1285.832728
Hareholme,51.80492631,75.00943213,101.1713637,130.8858217,163.4150845,165.8336471,179.1177669,234.1769083,291.7137179,350.72914,409.9502093,471.0762072,537.2953121,611.5300143,687.7502463,763.6583632,842.5301684,943.5051282,1047.451841,1153.351756,1267.750229,1382.687525,1445.382542,1508.06698,1570.740995,1633.404323,1696.054592,1758.691746
Harpurhey,79.85187858,102.6872701,127.7856468,155.7385953,185.369641,185.729686,199.6979945,261.0610226,321.5764017,381.0912705,438.0513349,495.3373145,556.2834483,624.2856997,692.2357126,756.1321869,823.5843511,914.6055774,1006.530692,1099.08689,1196.782869,1294.085391,1345.019965,1395.892734,1446.703831,1497.452765,1548.136045,1598.7536
Harwood,75.18586925,97.34884047,121.4654259,148.2958642,177.0524662,178.4480415,190.5010354,241.575611,293.1230839,345.8622185,397.5455422,451.4373825,509.4625747,575.3501221,644.0524469,709.8624594,784.2031646,891.6139622,1002.133957,1115.20327,1233.65562,1354.042412,1428.027495,1501.990348,1575.931182,1649.84961,1723.742395,1797.609457
Hattersley,56.70477319,75.96468944,97.57229231,122.4527315,149.4706724,151.4895976,176.282588,279.8635485,387.7760739,497.4353356,607.7880308,722.7560761,847.0847339,990.0953183,1137.564461,1283.968165,1433.620929,1605.884016,1786.009151,1970.508511,2164.293609,2360.616994,2458.068868,2555.501958,2652.91665,2750.312322,2847.683458,2945.029775
Haverthwaite,18.24850296,30.38350427,47.77306192,69.79376965,93.97531421,94.65089701,97.7449294,110.7428998,123.4934664,135.928311,147.9346125,160.0578164,172.6958385,186.7618366,201.2465693,215.0481937,227.9676843,270.0224489,310.507881,349.3175161,408.8591263,470.0507563,520.9739269,571.8917064,622.8034406,673.7080673,724.6019432,775.4858641
Hawk Green,45.91090092,64.95891501,86.06595513,109.7685598,135.5688853,137.1835465,152.5814795,217.1209393,283.44645,350.7132007,417.4582791,486.4832675,561.1690967,645.3797018,731.5796639,816.79394,907.4942691,1024.170775,1145.036218,1269.428404,1400.067788,1532.10326,1604.618713,1677.114839,1749.591782,1822.049301,1894.485266,1966.899615
Haydock,44.99603059,57.65069039,71.43644648,86.91933925,103.5693298,104.1447728,110.1522699,135.6676731,161.2082954,186.6430772,211.2402464,236.7593537,263.688215,294.090116,325.0282465,354.7934818,391.264673,451.475299,513.0949815,575.4904378,640.4279432,705.8966267,749.7857197,793.6561934,837.5081384,881.3413865,925.1545764,968.9476836
HDA No1 & HDA No2,17.49741088,25.38387957,35.62748438,48.11765689,61.61650919,61.3827367,66.11969304,87.19232359,106.9461388,125.1270866,142.0756534,158.468092,175.330962,193.9266576,212.2623668,229.2337242,246.7038444,281.0048258,314.5581756,347.3476627,388.51321,430.2499314,458.3721738,486.42764,514.4160291,542.336965,570.1894626,597.9739066
Heady Hill,46.04419059,63.7520853,83.8360688,106.8553448,132.0043866,134.4481061,157.307991,252.4260765,351.6992177,453.5553384,555.7855867,662.2503331,777.5148568,907.902692,1044.524833,1179.190227,1315.095488,1469.389169,1628.151665,1791.714263,1964.149368,2140.25251,2224.038093,2307.804023,2391.550537,2475.27728,2558.981051,2642.661682
Heap Bridge,41.837268,50.53042001,60.00489993,70.69058802,82.10861333,83.7986199,96.91610659,150.1397819,205.2815304,261.5888576,318.5600885,378.0259701,441.9848333,515.7571667,590.2920871,665.1266747,742.925319,826.729175,914.1452891,1004.092494,1098.42253,1190.345337,1234.612582,1278.881656,1323.15436,1367.42829,1411.680871,1455.910536
Heasandford,3.784636855,6.017460953,8.70393089,11.97190109,15.62357913,15.73476652,16.96140082,22.18208323,27.43889043,32.64419188,37.83921065,43.04535415,48.571962,54.86129866,61.24485179,67.49439802,73.61886012,80.50317054,87.56846906,94.66468959,102.2772917,110.0985134,113.4398034,116.779998,120.1191036,123.4570894,126.7937123,130.1289641
Heaton Moor,106.3691879,148.3639677,194.4465384,245.9115816,301.5617687,304.0676837,313.1105476,351.9189017,392.1379176,433.3389537,474.3577276,517.0508851,563.4848318,615.8219226,667.4176657,717.5116179,769.9454031,840.0524341,912.5179886,987.3970936,1069.141214,1150.400663,1196.918995,1243.278488,1289.479701,1335.522039,1381.399241,1427.111193
Heaton Norris,91.60693985,131.1833298,175.2173674,224.849663,278.6460473,281.085007,290.4891015,330.5868607,372.1458313,414.7303974,457.1455493,501.3004224,549.3187341,603.4346998,657.2592377,709.7984204,764.737717,837.1687257,912.0213032,989.373134,1073.193468,1156.592468,1203.89707,1251.040836,1298.024432,1344.847082,1391.500874,1437.985544
Helwith Bridge,4.73846509,7.949762955,12.46800671,18.16559559,24.39164957,24.55528273,25.71797908,30.67492114,35.60707386,40.41239745,45.01422749,49.64666365,54.53952736,59.9328416,65.34661173,70.55587158,75.37182318,87.43513113,99.00641405,110.1572631,126.471597,143.2123577,156.060569,168.9062668,181.7492873,194.589356,207.4255166,220.2579565
