Primary,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
Central Manchester,14.81302164,23.41527001,27.8884768,32.58514396,37.46156168,42.09972374,46.85924581,51.66446097,56.59423154,61.52530831,66.33828112,71.81089414,76.69716761,82.14826689,88.39659631,94.33382917,99.89109519,103.9203729,107.4270553,111.2995859,115.7006073,119.0223828,122.6239617,126.8369235,131.1354975,135.5561299,139.8923594,141.2807871
Chadderton,8.776962498,13.91857568,16.61967565,19.46757505,22.4349567,25.27718793,28.20649921,31.17419893,34.22858201,37.31050394,40.35335309,43.60155673,46.48468889,49.71027209,53.43357632,56.99030491,60.31666136,62.7161113,64.79984665,67.1070756,69.7330159,71.70001164,73.83752077,76.34170287,78.89573341,81.52143263,84.0945619,84.89454996
Chamberhall,20.15702142,32.00766658,38.27950942,44.89900336,51.80191024,58.43395326,65.28308047,72.22828756,79.38322881,86.61978564,93.79399131,101.4643325,108.2890974,115.9448912,124.7844234,133.2566777,141.2134452,147.0180825,152.1004704,157.7254034,164.1200464,168.9557489,174.2142785,180.3511633,186.6203296,193.0739596,199.4181415,201.567278
Chapel Wharf,6.241666904,9.95638913,11.95959226,14.08619913,16.31885509,18.47855273,20.72131829,23.0111373,25.38407453,27.79224619,30.18553033,32.74781672,35.0489621,37.61772977,40.56906103,43.39843457,46.06364052,48.02799638,49.7528894,51.6479711,53.79095242,55.45950929,57.25518756,59.34337174,61.47926745,63.68018724,65.84923951,66.63559934
Chassen Rd,11.6779595,18.52841822,22.13776527,25.94166932,29.89938515,33.69039315,37.59525615,41.54068364,45.59484833,49.69340317,53.73206897,58.04792134,61.86116589,66.13160926,71.07380437,75.79781782,80.21525486,83.39956352,86.16956926,89.24617195,92.75422957,95.35429737,98.19369589,101.5195463,104.9104686,108.3954432,111.8092474,112.8644365
Chatsworth St,19.50419164,30.90649685,36.93773897,43.25137433,49.7853434,56.01141915,62.41200408,68.8720027,75.48115412,82.13303463,88.66250289,95.6079231,101.7122082,108.5308192,116.4050941,123.8726039,130.8045271,135.6987821,139.8934287,144.5471779,149.8675608,153.6893718,157.8684236,162.7977763,167.7974699,172.9129477,177.8802009,179.070955
Cheadle Heath,6.886571097,10.9075223,13.00670738,15.21673549,17.51754681,19.71641227,21.98239843,24.27162606,26.6202312,28.98512774,31.31557666,33.84163711,36.0818585,38.59347513,41.49416129,44.27002503,46.8711201,48.75708987,50.40364096,52.23062846,54.31362276,55.87189666,57.5724448,59.56209453,61.59410187,63.68565523,65.73981121,66.4105984
Cheadle Hulme,11.43759362,18.10236585,21.57015391,25.21639809,29.00745118,32.62405406,36.34610642,40.10084234,43.94781301,47.81569799,51.62077727,55.6996996,59.29618298,63.32672946,67.98208486,72.41867086,76.55585,79.51371911,82.07226312,84.91588214,88.16588722,90.55497617,93.16646761,96.23652282,99.36490951,102.5789938,105.722423,106.6342773
Cheetham Hill,16.66990672,26.48463136,31.69619696,37.20481023,42.96265142,48.49603753,54.21601685,60.03138394,66.03548956,72.09680992,78.08161892,84.46519823,90.14548468,96.48395088,103.7611842,110.6793485,117.1437837,121.8033821,125.8401877,130.2948229,135.3574563,139.169298,143.2942036,148.1271853,153.0531942,158.1144572,163.0699384,164.5840268
Chester Rd T11 & T12,6.230399617,9.900056394,11.84634734,13.90275731,16.04791445,18.10992811,20.23946308,22.39730996,24.62040946,26.87425954,29.10252035,31.48792075,33.60753738,35.98238676,38.7305565,41.36806339,43.8460814,45.65663999,47.2456107,49.00783807,51.01279308,52.52379736,54.17151187,56.09311533,58.05669455,60.07850767,62.06710902,62.75056573
