Primary,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
Carr St,10.23140741,17.21861317,21.02453356,26.4687619,33.94361672,41.54030138,54.08710693,85.08584342,116.4211502,148.0496969,180.0035872,212.6480041,240.8868072,269.8551421,302.4716166,334.195707,365.8057763,393.9143472,418.2730447,443.3452787,470.5122459,487.4582155,488.3304824,491.7474218,495.338437,499.2738552,502.8786764,504.1600183
Castleton,7.910455025,13.26120928,16.12564024,20.22887551,25.85708235,31.54618036,40.95128644,64.22903459,87.62396346,111.1243067,134.762245,158.8093355,179.4724847,200.6177985,224.4449421,247.5981007,270.6249654,291.0328816,308.664487,326.8502498,346.594565,358.6191541,358.8916541,361.0410847,363.3227264,365.8607464,368.1600191,368.7633126
Catterall Waterworks,2.191659059,3.66416017,4.442827608,5.558970993,7.090713054,8.63417251,11.18592432,17.51168945,23.84624068,30.18282579,36.5346657,42.97284191,48.47202604,54.07857606,60.37908485,66.46388282,72.47990738,77.76884665,82.28977914,86.93772009,91.97627864,94.96747397,94.83556184,95.20177592,95.60378721,96.07391297,96.48192396,96.44701436
Cecil St,24.65488955,41.00931655,49.48717756,61.65303088,78.31058492,94.97302816,122.6038461,191.3043935,259.6982309,327.816725,395.8162734,464.4946175,522.8390123,582.2031547,648.9423546,713.2875335,776.8591491,832.5288543,879.9720888,928.7063099,981.5911113,1012.269486,1009.754437,1012.54609,1015.715228,1019.603637,1022.828439,1021.359144
Central Manchester,14.81302164,24.56944051,29.58477773,36.7467517,46.50771011,56.17390613,72.94748356,114.4879759,156.3232454,198.3623776,240.6094196,283.5489601,320.4607878,358.17398,400.4749133,441.2941171,481.7697132,517.5141055,548.2379206,579.8320578,614.084208,634.6204355,634.3091736,637.3024991,640.5128232,644.1585991,647.36813,647.5846371
Chadderton,8.776962498,14.31994748,16.93930183,20.65531579,25.64313044,30.36356067,38.22252944,58.0884172,76.71776596,94.09170147,110.2300219,125.3403974,136.5125444,146.8647966,157.9006123,167.1229691,174.9439301,179.8391116,181.9401968,183.35052,184.5553959,180.7398867,170.6570336,161.4000206,152.0784273,142.7295846,133.152708,122.8827414
Chamberhall,20.15702142,33.75267817,41.01649782,51.40536942,65.63191878,79.99143437,103.737697,162.5485578,221.5458053,280.7178862,340.1914767,400.6370665,452.4601173,505.5303626,565.3275493,623.3753943,681.0653229,732.136821,776.222018,821.6943889,871.0717348,900.8622446,901.1755413,906.189175,911.5206519,917.4815736,922.8305956,923.9180735
Chapel Wharf,6.241666904,10.49919703,12.81470419,16.1274464,20.6756424,25.29566896,32.92708956,51.7861811,70.84286338,90.06926703,109.4831342,129.3064163,146.4437131,164.0167529,183.7954387,203.0180905,222.1626146,239.1751,253.9064351,269.0679316,285.4969839,295.7068839,296.1696084,298.1756264,300.286802,302.6063095,304.7249987,305.4356598
Chassen Rd,11.6779595,19.06272466,22.56351421,27.52440252,34.17496382,40.46970332,50.94520146,77.40479772,102.1933921,125.3195846,146.7755883,166.8690311,181.6689616,195.3802491,210.0289369,222.2756376,232.6583007,239.1491293,241.9405168,243.8391464,245.4833386,240.3671145,226.9502643,214.630487,202.224105,189.7812155,177.0352771,163.3684539
Chatsworth St,19.50419164,32.59147425,39.57879067,49.51898058,63.07697147,76.67517785,99.17542983,154.9952946,210.6557434,266.1771984,321.5795315,377.5127366,424.9801576,473.2043284,527.3655536,579.4766508,630.863636,675.7677233,713.9252051,753.0404266,795.426269,819.4628085,816.6217104,817.9907463,819.5830515,821.677059,823.1612755,820.8023315
